Income,Car_Ownership,Current_House_Years,Generation,Prof_business management,Prof_design,Prof_engineering,Prof_finance,Prof_government public service,Prof_healthcare,Prof_miscellaneous,Prof_science research,Prof_technology,State_north_zone,State_south_zone,State_west_zone,City_rural,City_suburban,City_urban,Experience_Age_Ratio,Risk_Flag
2062343,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.375,0
6152756,0,14,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.061224489795918366,0
6325118,0,12,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.6190476190476191,1
9043312,0,14,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.14084507042253522,0
9344382,1,14,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3684210526315789,0
9173731,0,12,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.06382978723404255,0
1996629,0,14,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.3333333333333333,0
2451457,0,12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.2903225806451613,0
4855342,0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,0
2955958,1,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.4857142857142857,1
6360265,0,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5806451612903226,0
2183371,0,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.8695652173913043,0
4718273,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0
8459716,0,14,5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.012658227848101266,0
2101952,1,14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.391304347826087,0
4531094,0,13,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.14634146341463414,0
7362151,0,11,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.06153846153846154,0
6272411,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.028985507246376812,0
7110369,1,11,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0
7352225,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1794871794871795,0
2442178,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4411764705882353,0
6975092,0,13,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1232876712328767,0
6947233,0,12,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.16129032258064516,0
1818927,0,13,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.11594202898550725,0
6197730,0,13,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.04225352112676056,0
568591,0,11,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.07692307692307693,0
7167873,1,11,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1
2277429,0,14,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.42857142857142855,0
5697835,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2545454545454545,0
9127290,0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.5,1
8433425,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20634920634920634,0
5419964,1,13,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.1,0
9510775,0,14,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0625,0
908803,0,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.8181818181818182,0
8010013,0,14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.24444444444444444,0
5468664,0,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667,1
6936269,0,14,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.1956521739130435,0
6448514,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2,0
667848,0,12,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1724137931034483,0
6787542,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1
9348360,1,10,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.25,0
4543268,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.53125,0
8143086,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13636363636363635,1
5714288,0,14,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0
4110066,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0
6668606,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.044444444444444446,0
2696703,0,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.24561403508771928,0
8573668,1,13,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2631578947368421,1
7086647,0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.16666666666666666,0
3342757,0,14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.8571428571428571,0
2663598,0,12,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.23809523809523808,0
1680177,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5454545454545454,1
854917,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
2485396,0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.23076923076923078,0
3261742,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3055555555555556,0
6518572,1,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2236842105263158,0
4706227,1,14,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.07894736842105263,0
2429683,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.46511627906976744,1
7020077,0,13,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.14285714285714285,1
9815414,0,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.19230769230769232,1
2055989,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.72,0
8593443,0,14,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.24489795918367346,0
67428,0,11,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.24489795918367346,0
4356905,1,13,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.03225806451612903,0
4496096,1,13,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3090909090909091,1
3419204,0,12,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.22784810126582278,0
4445947,0,14,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.32075471698113206,1
2542814,0,11,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.18181818181818182,0
1670303,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.37142857142857144,0
661573,1,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.47619047619047616,0
8867807,1,11,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0
2132506,0,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.13924050632911392,0
8739174,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17857142857142858,0
2432816,0,12,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.10810810810810811,0
9446738,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.03636363636363636,0
3148837,1,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4594594594594595,0
8378891,0,12,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.25,0
7660598,0,13,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.1527777777777778,1
5331462,1,14,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3508771929824561,0
4958467,1,11,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.02631578947368421,0
1576088,1,12,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.35135135135135137,1
7867670,0,13,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.31666666666666665,0
5531708,1,13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.20930232558139536,0
8776228,1,11,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.40540540540540543,1
7702379,0,10,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.07894736842105263,0
3722050,0,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1643835616438356,0
9910903,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5769230769230769,0
6985683,0,12,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.16883116883116883,0
6952653,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15,0
3991574,0,10,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.3225806451612903,0
7995914,0,10,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0
6785181,0,11,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.34375,1
7455976,1,13,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07246376811594203,0
6190329,0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.6190476190476191,0
1672431,0,14,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.17777777777777778,0
7339398,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2,0
4523349,1,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.07142857142857142,0
8262466,0,13,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.08695652173913043,0
5273396,0,11,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.43333333333333335,0
780090,0,14,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.16363636363636364,1
3128681,0,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.06779661016949153,0
3589662,1,13,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.42857142857142855,0
6121261,0,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.6521739130434783,0
5817501,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.03278688524590164,0
9282569,1,14,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12987012987012986,0
4510338,0,10,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.32075471698113206,1
3498735,1,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.07894736842105263,0
8802134,1,10,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.07246376811594203,0
4594450,0,11,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.17721518987341772,0
2703840,0,14,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.3541666666666667,0
4804358,0,14,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.24050632911392406,0
3983388,0,14,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.3137254901960784,0
4406911,1,14,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06666666666666667,0
6402349,0,10,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.10294117647058823,0
7922894,1,11,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.4090909090909091,0
1853560,0,11,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1095890410958904,0
8693161,1,10,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.09433962264150944,0
3171323,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.8095238095238095,0
2704782,0,14,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0759493670886076,0
8190070,1,12,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.14754098360655737,0
4131397,1,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.5151515151515151,0
5881185,0,13,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0851063829787234,0
321358,0,13,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.21794871794871795,1
1625328,1,12,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.3877551020408163,0
2653315,0,12,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.10526315789473684,0
8698268,1,12,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.41304347826086957,1
7497401,1,10,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.189873417721519,0
9454655,0,14,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.2,0
681770,1,14,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.17857142857142858,0
8927753,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.68,1
6246061,0,11,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1016949152542373,0
4074914,1,14,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.4,0
4273001,1,14,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.22580645161290322,1
1904060,0,14,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.1111111111111111,0
4788890,0,12,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.08064516129032258,0
5808564,0,10,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.24615384615384617,0
1509327,1,11,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0
8944435,0,11,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0392156862745098,0
527900,1,10,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.14754098360655737,1
2530244,0,13,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.02127659574468085,0
7914034,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.08695652173913043,1
8160444,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6333333333333333,0
8500708,0,12,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.10714285714285714,0
1850597,0,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.21818181818181817,0
9516861,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
9800971,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22580645161290322,0
9049657,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.48,0
8510110,0,14,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.30612244897959184,0
8230848,0,14,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08823529411764706,0
5615027,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.6086956521739131,0
3460548,0,13,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3611111111111111,0
7847940,1,11,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.25,1
2901323,1,10,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.03571428571428571,0
6722440,0,11,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.14893617021276595,1
2259654,0,10,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.047619047619047616,1
7667495,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.125,0
3890518,0,10,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.296875,0
4436534,0,14,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.019230769230769232,0
4888019,0,10,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.1917808219178082,0
6588340,0,11,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.10344827586206896,0
9241363,1,11,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2903225806451613,1
7592145,1,10,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.29411764705882354,0
8491491,0,11,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.32786885245901637,0
368667,0,13,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.041666666666666664,0
7779633,0,13,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.17543859649122806,0
9078403,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.72,0
2562525,1,11,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.14814814814814814,0
8914067,1,11,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.23376623376623376,0
842278,1,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6,0
2336237,0,10,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.09090909090909091,0
2808095,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.4583333333333333,0
9434706,0,13,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3,0
8633347,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.14814814814814814,0
8458367,0,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.012658227848101266,0
8273187,0,14,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0
842194,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.5925925925925926,0
630441,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.10810810810810811,0
7891663,0,10,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.09375,0
7894460,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0
4846957,1,10,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.02666666666666667,0
3272246,1,14,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.09722222222222222,0
649902,0,11,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.2777777777777778,1
9186273,0,14,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.4,0
8576968,0,12,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.5142857142857142,0
5492355,1,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.07142857142857142,0
9215066,0,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15942028985507245,1
4432283,0,10,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.08196721311475409,1
7467167,0,11,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.10526315789473684,0
4147754,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0
7124175,1,10,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.3409090909090909,1
1964155,0,10,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.2549019607843137,0
7591621,0,14,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.14634146341463414,1
3595993,0,14,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12244897959183673,0
5867167,0,12,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.23333333333333334,0
9254833,1,10,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.20634920634920634,0
4371590,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2878787878787879,0
549476,0,10,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.02127659574468085,1
5628436,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2708333333333333,1
8893842,1,14,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.22972972972972974,0
223993,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.12962962962962962,1
7469378,1,10,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0
1462402,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08333333333333333,0
6453233,0,14,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.19117647058823528,0
9304920,0,11,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.13636363636363635,0
5445375,0,12,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.36538461538461536,0
706809,0,13,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.04225352112676056,1
5169846,0,10,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.24074074074074073,0
4614035,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.35714285714285715,0
126261,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08695652173913043,0
4149976,0,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.42857142857142855,0
133954,0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5555555555555556,0
4824858,0,11,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25862068965517243,1
6118570,0,13,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.2641509433962264,0
5603227,0,12,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.14516129032258066,0
3638802,1,10,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.06578947368421052,0
9468291,0,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0,0
3985432,0,12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2765957446808511,0
4493999,0,14,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0
7884489,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.56,0
2717090,1,10,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.028169014084507043,0
2192899,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.26666666666666666,0
1988524,0,13,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.12,1
8644938,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4230769230769231,0
4070923,1,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.2608695652173913,0
1966474,1,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.6153846153846154,1
3215432,1,12,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16216216216216217,0
28561,1,12,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.20634920634920634,0
8145890,1,11,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.10416666666666667,0
3516704,0,10,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3148148148148148,0
1609239,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.06382978723404255,0
5714975,1,14,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.24390243902439024,0
2207248,1,12,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.3877551020408163,0
3426767,0,12,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.014925373134328358,0
3330944,0,10,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.1346153846153846,0
976533,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.041666666666666664,1
714898,1,12,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.16666666666666666,0
3177996,0,12,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.03571428571428571,0
9215889,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.40540540540540543,0
5736165,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.017543859649122806,0
1578598,0,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.22,1
1604428,0,14,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.30303030303030304,1
6834599,0,10,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17391304347826086,0
414060,0,11,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.25,1
2889903,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
3958023,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.48717948717948717,0
1598789,0,13,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.23333333333333334,0
2407726,1,12,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.21333333333333335,0
3643303,0,12,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0
220528,0,12,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.25,0
8079960,0,10,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.03773584905660377,1
9126131,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6206896551724138,0
7840891,1,14,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.16666666666666666,0
163900,0,14,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.11475409836065574,0
5269140,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.34615384615384615,0
5915580,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.29411764705882354,1
1700810,0,12,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.012658227848101266,0
7533473,1,14,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.17142857142857143,0
3508614,0,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.34375,0
2740172,0,13,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2222222222222222,0
7503211,0,10,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.10526315789473684,0
4912024,1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.31746031746031744,0
8370021,0,14,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.125,0
1171901,1,12,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.17543859649122806,0
5484464,1,12,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.034482758620689655,0
2902285,0,10,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.24675324675324675,1
2799879,0,11,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0
1322234,1,14,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.03225806451612903,0
121035,0,13,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.16901408450704225,0
4915233,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06578947368421052,0
5397462,1,13,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3076923076923077,0
4939664,1,12,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.22950819672131148,0
7563306,0,12,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2727272727272727,1
9368529,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11864406779661017,1
16045,0,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.08928571428571429,0
1026972,0,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015625,0
5897750,0,11,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.18421052631578946,0
5623318,1,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.41935483870967744,0
